% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.557	1	9	56	8	4	28	277	0
0.557	1	7	56	8	9	28	277	0
0.557	1	2	56	8	10	28	277	0
0.557	1	10	56	8	11	28	277	0
0.557	1	1	56	8	12	28	277	0
0.557	1	5	56	8	15	28	277	0
0.557	1	8	56	8	16	28	277	0
0.558	1	6	56	9	1	28	277	0
0.558	1	3	56	9	2	28	277	0
0.558	1	4	56	9	3	28	277	0
0.558	1	9	56	9	4	28	277	0
0.558	1	7	56	9	9	28	277	0
0.558	1	2	56	9	10	28	277	0
0.558	1	10	56	9	11	28	277	0
0.558	1	1	56	9	12	28	277	0
0.559	1	5	56	10	15	28	277	0
0.559	1	8	56	10	16	28	277	0
0.559	1	6	56	10	1	28	277	0
0.559	1	3	56	10	2	28	277	0
0.559	1	4	56	10	3	28	277	0
0.559	1	9	56	10	4	28	277	0
0.559	1	7	56	10	9	28	277	0
0.559	1	2	56	10	10	28	277	0
0.56	1	10	57	1	11	28	277	0
0.56	1	1	57	1	12	28	277	0
0.56	1	5	57	1	15	28	277	0
0.56	1	8	57	1	16	28	277	0
0.56	1	6	57	1	1	28	277	0
0.56	1	3	57	1	2	28	277	0
0.56	1	4	57	1	3	28	277	0
0.56	1	9	57	1	4	28	277	0
0.561	1	7	57	2	9	28	277	0
0.561	1	2	57	2	10	28	277	0
0.561	1	10	57	2	11	28	277	0
0.561	1	1	57	2	12	28	277	0
0.561	1	5	57	2	15	28	277	0
0.561	1	8	57	2	16	28	277	0
0.561	1	6	57	2	1	28	277	0
0.561	1	3	57	2	2	28	277	0
0.562	1	4	57	3	3	28	277	0
0.562	1	9	57	3	4	28	277	0
0.562	1	7	57	3	9	28	277	0
0.562	1	2	57	3	10	28	277	0
0.562	1	10	57	3	11	28	277	0
0.562	1	1	57	3	12	28	277	0
0.562	1	5	57	3	15	28	277	0
0.562	1	8	57	3	16	28	277	0
0.563	1	6	57	4	1	28	277	0
0.563	1	3	57	4	2	28	277	0
0.563	1	4	57	4	3	28	277	0
0.563	1	9	57	4	4	28	277	0
0.563	1	7	57	4	9	28	277	0
0.563	1	2	57	4	10	28	277	0
0.563	1	10	57	4	11	28	277	0
0.563	1	1	57	4	12	28	277	0
0.564	1	5	57	5	15	28	277	0
0.564	1	8	57	5	16	28	277	0
0.564	1	6	57	5	1	28	277	0
0.564	1	3	57	5	2	28	277	0
0.564	1	4	57	5	3	28	277	0
0.564	1	9	57	5	4	28	277	0
0.564	1	7	57	5	9	28	277	0
0.564	1	2	57	5	10	28	277	0
0.565	1	10	57	6	11	28	277	0
0.565	1	1	57	6	12	28	277	0
0.565	1	5	57	6	15	28	277	0
0.565	1	8	57	6	16	28	277	0
0.565	1	6	57	6	1	28	277	0
0.565	1	3	57	6	2	28	277	0
0.565	1	4	57	6	3	28	277	0
0.565	1	9	57	6	4	28	277	0
0.566	1	7	57	7	9	28	277	0
0.566	1	2	57	7	10	28	277	0
0.566	1	10	57	7	11	28	277	0
0.566	1	1	57	7	12	28	277	0
0.566	1	5	57	7	15	28	277	0
0.566	1	8	57	7	16	28	277	0
0.566	1	6	57	7	1	28	277	0
0.566	1	3	57	7	2	28	277	0
0.567	1	4	57	8	3	28	277	0
0.567	1	9	57	8	4	28	277	0
0.567	1	7	57	8	9	28	277	0
0.567	1	2	57	8	10	28	277	0
0.567	1	10	57	8	11	28	277	0
0.567	1	1	57	8	12	28	277	0
0.567	1	5	57	8	15	28	277	0
0.567	1	8	57	8	16	28	277	0
0.568	1	6	57	9	1	28	277	0
0.568	1	3	57	9	2	28	277	0
0.568	1	4	57	9	3	28	277	0
0.568	1	9	57	9	4	28	277	0
0.568	1	7	57	9	9	28	277	0
0.568	1	2	57	9	10	28	277	0
0.568	1	10	57	9	11	28	277	0
0.568	1	1	57	9	12	28	277	0
0.569	1	5	57	10	15	28	277	0
0.569	1	8	57	10	16	28	277	0
0.569	1	6	57	10	1	28	277	0
0.569	1	3	57	10	2	28	277	0
0.569	1	4	57	10	3	28	277	0
0.569	1	9	57	10	4	28	277	0
0.569	1	7	57	10	9	28	277	0
0.569	1	2	57	10	10	28	277	0
0.57	1	10	58	1	11	28	277	0
0.57	1	1	58	1	12	28	277	0
0.57	1	5	58	1	15	28	277	0
0.57	1	8	58	1	16	28	277	0
0.57	1	6	58	1	1	28	277	0
0.57	1	3	58	1	2	28	277	0
0.57	1	4	58	1	3	28	277	0
0.57	1	9	58	1	4	28	277	0
0.571	1	7	58	2	9	28	277	0
0.571	1	2	58	2	10	28	277	0
0.571	1	10	58	2	11	28	277	0
0.571	1	1	58	2	12	28	277	0
0.571	1	5	58	2	15	28	277	0
0.571	1	8	58	2	16	28	277	0
0.571	1	6	58	2	1	28	277	0
0.571	1	3	58	2	2	28	277	0
0.572	1	4	58	3	3	28	277	0
0.572	1	9	58	3	4	28	277	0
0.572	1	7	58	3	9	28	277	0
0.572	1	2	58	3	10	28	277	0
0.572	1	10	58	3	11	28	277	0
0.572	1	1	58	3	12	28	277	0
0.572	1	5	58	3	15	28	277	0
0.572	1	8	58	3	16	28	277	0
0.573	1	6	58	4	1	28	277	0
0.573	1	3	58	4	2	28	277	0
0.573	1	4	58	4	3	28	277	0
0.573	1	9	58	4	4	28	277	0
0.573	1	7	58	4	9	28	277	0
0.573	1	2	58	4	10	28	277	0
0.573	1	10	58	4	11	28	277	0
0.573	1	1	58	4	12	28	277	0
0.574	1	5	58	5	15	28	277	0
0.574	1	8	58	5	16	28	277	0
0.574	1	6	58	5	1	28	277	0
0.574	1	3	58	5	2	28	277	0
0.574	1	4	58	5	3	28	277	0
0.574	1	9	58	5	4	28	277	0
0.574	1	7	58	5	9	28	277	0
0.574	1	2	58	5	10	28	277	0
0.575	1	10	58	6	11	28	277	0
0.575	1	1	58	6	12	28	277	0
0.575	1	5	58	6	15	28	277	0
0.575	1	8	58	6	16	28	277	0
0.575	1	6	58	6	1	28	277	0
0.575	1	3	58	6	2	28	277	0
0.575	1	4	58	6	3	28	277	0
0.575	1	9	58	6	4	28	277	0
0.576	1	7	58	7	9	28	277	0
0.576	1	2	58	7	10	28	277	0
0.576	1	10	58	7	11	28	277	0
0.576	1	1	58	7	12	28	277	0
0.576	1	5	58	7	15	28	277	0
0.576	1	8	58	7	16	28	277	0
0.576	1	6	58	7	1	28	277	0
0.576	1	3	58	7	2	28	277	0
0.577	1	4	58	8	3	28	277	0
0.577	1	9	58	8	4	28	277	0
0.577	1	7	58	8	9	28	277	0
0.577	1	2	58	8	10	28	277	0
0.577	1	10	58	8	11	28	277	0
0.577	1	1	58	8	12	28	277	0
0.577	1	5	58	8	15	28	277	0
0.577	1	8	58	8	16	28	277	0
0.578	1	6	58	9	1	28	277	0
0.578	1	3	58	9	2	28	277	0
0.578	1	4	58	9	3	28	277	0
0.578	1	9	58	9	4	28	277	0
0.578	1	7	58	9	9	28	277	0
0.578	1	2	58	9	10	28	277	0
0.578	1	10	58	9	11	28	277	0
0.578	1	1	58	9	12	28	277	0
0.579	1	5	58	10	15	28	277	0
0.579	1	8	58	10	16	28	277	0
0.579	1	6	58	10	1	28	277	0
0.579	1	3	58	10	2	28	277	0
0.579	1	4	58	10	3	28	277	0
0.579	1	9	58	10	4	28	277	0
0.579	1	7	58	10	9	28	277	0
0.579	1	2	58	10	10	28	277	0
0.58	1	10	59	1	11	28	277	0
0.58	1	1	59	1	12	28	277	0
0.58	1	5	59	1	15	28	277	0
0.58	1	8	59	1	16	28	277	0
0.58	1	6	59	1	1	28	277	0
0.58	1	3	59	1	2	28	277	0
0.58	1	4	59	1	3	28	277	0
0.58	1	9	59	1	4	28	277	0
0.581	1	7	59	2	9	28	277	0
0.581	1	2	59	2	10	28	277	0
0.581	1	10	59	2	11	28	277	0
0.581	1	1	59	2	12	28	277	0
0.581	1	5	59	2	15	28	277	0
0.581	1	8	59	2	16	28	277	0
0.581	1	6	59	2	1	28	277	0
0.581	1	3	59	2	2	28	277	0
0.582	1	4	59	3	3	28	277	0
0.582	1	9	59	3	4	28	277	0
0.582	1	7	59	3	9	28	277	0
0.582	1	2	59	3	10	28	277	0
0.582	1	10	59	3	11	28	277	0
0.582	1	1	59	3	12	28	277	0
0.582	1	5	59	3	15	28	277	0
0.582	1	8	59	3	16	28	277	0
0.583	1	6	59	4	1	28	277	0
0.583	1	3	59	4	2	28	277	0
0.583	1	4	59	4	3	28	277	0
0.583	1	9	59	4	4	28	277	0
0.583	1	7	59	4	9	28	277	0
0.583	1	2	59	4	10	28	277	0
0.583	1	10	59	4	11	28	277	0
0.583	1	1	59	4	12	28	277	0
0.584	1	5	59	5	15	28	277	0
0.584	1	8	59	5	16	28	277	0
0.584	1	6	59	5	1	28	277	0
0.584	1	3	59	5	2	28	277	0
0.584	1	4	59	5	3	28	277	0
0.584	1	9	59	5	4	28	277	0
0.584	1	7	59	5	9	28	277	0
0.584	1	2	59	5	10	28	277	0
0.585	1	10	59	6	11	28	277	0
0.585	1	1	59	6	12	28	277	0
0.585	1	5	59	6	15	28	277	0
0.585	1	8	59	6	16	28	277	0
0.585	1	6	59	6	1	28	277	0
0.585	1	3	59	6	2	28	277	0
0.585	1	4	59	6	3	28	277	0
0.585	1	9	59	6	4	28	277	0
0.586	1	7	59	7	9	28	277	0
0.586	1	2	59	7	10	28	277	0
0.586	1	10	59	7	11	28	277	0
0.586	1	1	59	7	12	28	277	0
0.586	1	5	59	7	15	28	277	0
0.586	1	8	59	7	16	28	277	0
0.586	1	6	59	7	1	28	277	0
0.586	1	3	59	7	2	28	277	0
0.587	1	4	59	8	3	28	277	0
0.587	1	9	59	8	4	28	277	0
0.587	1	7	59	8	9	28	277	0
0.587	1	2	59	8	10	28	277	0
0.587	1	10	59	8	11	28	277	0
0.587	1	1	59	8	12	28	277	0
0.587	1	5	59	8	15	28	277	0
0.587	1	8	59	8	16	28	277	0
0.588	1	6	59	9	1	28	277	0
0.588	1	3	59	9	2	28	277	0
0.588	1	4	59	9	3	28	277	0
0.588	1	9	59	9	4	28	277	0
0.588	1	7	59	9	9	28	277	0
0.588	1	2	59	9	10	28	277	0
0.588	1	10	59	9	11	28	277	0
0.588	1	1	59	9	12	28	277	0
0.589	1	5	59	10	15	28	277	0
0.589	1	8	59	10	16	28	277	0
0.589	1	6	59	10	1	28	277	0
0.589	1	3	59	10	2	28	277	0
0.589	1	4	59	10	3	28	277	0
0.589	1	9	59	10	4	28	277	0
0.589	1	7	59	10	9	28	277	0
0.589	1	2	59	10	10	28	277	0
0.59	1	10	60	1	11	28	277	0
0.59	1	1	60	1	12	28	277	0
0.59	1	5	60	1	15	28	277	0
0.59	1	8	60	1	16	28	277	0
0.59	1	6	60	1	1	28	277	0
0.59	1	3	60	1	2	28	277	0
0.59	1	4	60	1	3	28	277	0
0.59	1	9	60	1	4	28	277	0
0.591	1	7	60	2	9	28	277	0
0.591	1	2	60	2	10	28	277	0
0.591	1	10	60	2	11	28	277	0
0.591	1	1	60	2	12	28	277	0
0.591	1	5	60	2	15	28	277	0
0.591	1	8	60	2	16	28	277	0
0.591	1	6	60	2	1	28	277	0
0.591	1	3	60	2	2	28	277	0
0.592	1	4	60	3	3	28	277	0
0.592	1	9	60	3	4	28	277	0
0.592	1	7	60	3	9	28	277	0
0.592	1	2	60	3	10	28	277	0
0.592	1	10	60	3	11	28	277	0
0.592	1	1	60	3	12	28	277	0
0.592	1	5	60	3	15	28	277	0
0.592	1	8	60	3	16	28	277	0
0.593	1	6	60	4	1	28	277	0
0.593	1	3	60	4	2	28	277	0
0.593	1	4	60	4	3	28	277	0
0.593	1	9	60	4	4	28	277	0
0.593	1	7	60	4	9	28	277	0
0.593	1	2	60	4	10	28	277	0
0.593	1	10	60	4	11	28	277	0
0.593	1	1	60	4	12	28	277	0
0.594	1	5	60	5	15	28	277	0
0.594	1	8	60	5	16	28	277	0
0.594	1	6	60	5	1	28	277	0
0.594	1	3	60	5	2	28	277	0
0.594	1	4	60	5	3	28	277	0
0.594	1	9	60	5	4	28	277	0
0.594	1	7	60	5	9	28	277	0
0.594	1	2	60	5	10	28	277	0
0.595	1	10	60	6	11	28	277	0
0.595	1	1	60	6	12	28	277	0
0.595	1	5	60	6	15	28	277	0
0.595	1	8	60	6	16	28	277	0
0.595	1	6	60	6	1	28	277	0
0.595	1	3	60	6	2	28	277	0
0.595	1	4	60	6	3	28	277	0
0.595	1	9	60	6	4	28	277	0
0.596	1	7	60	7	9	28	277	0
0.596	1	2	60	7	10	28	277	0
0.596	1	10	60	7	11	28	277	0
0.596	1	1	60	7	12	28	277	0
0.596	1	5	60	7	15	28	277	0
0.596	1	8	60	7	16	28	277	0
0.596	1	6	60	7	1	28	277	0
0.596	1	3	60	7	2	28	277	0
0.597	1	4	60	8	3	28	277	0
0.597	1	9	60	8	4	28	277	0
0.597	1	7	60	8	9	28	277	0
0.597	1	2	60	8	10	28	277	0
0.597	1	10	60	8	11	28	277	0
0.597	1	1	60	8	12	28	277	0
0.597	1	5	60	8	15	28	277	0
0.597	1	8	60	8	16	28	277	0
0.598	1	6	60	9	1	28	277	0
0.598	1	3	60	9	2	28	277	0
0.598	1	4	60	9	3	28	277	0
0.598	1	9	60	9	4	28	277	0
0.598	1	7	60	9	9	28	277	0
0.598	1	2	60	9	10	28	277	0
0.598	1	10	60	9	11	28	277	0
0.598	1	1	60	9	12	28	277	0
0.599	1	5	60	10	15	28	277	0
0.599	1	8	60	10	16	28	277	0
0.599	1	6	60	10	1	28	277	0
0.599	1	3	60	10	2	28	277	0
0.599	1	4	60	10	3	28	277	0
0.599	1	9	60	10	4	28	277	0
0.599	1	7	60	10	9	28	277	0
0.599	1	2	60	10	10	28	277	0
0.6	1	10	61	1	11	28	277	0
0.6	1	1	61	1	12	28	277	0
0.6	1	5	61	1	15	28	277	0
0.6	1	8	61	1	16	28	277	0
0.6	1	6	61	1	1	28	277	0
0.6	1	3	61	1	2	28	277	0
0.6	1	4	61	1	3	28	277	0
0.6	1	9	61	1	4	28	277	0
0.601	1	7	61	2	9	28	277	0
0.601	1	2	61	2	10	28	277	0
0.601	1	10	61	2	11	28	277	0
0.601	1	1	61	2	12	28	277	0
0.601	1	5	61	2	15	28	277	0
0.601	1	8	61	2	16	28	277	0
0.601	1	6	61	2	1	28	277	0
0.601	1	3	61	2	2	28	277	0
0.602	1	4	61	3	3	28	277	0
0.602	1	9	61	3	4	28	277	0
0.602	1	7	61	3	9	28	277	0
0.602	1	2	61	3	10	28	277	0
0.602	1	10	61	3	11	28	277	0
0.602	1	1	61	3	12	28	277	0
0.602	1	5	61	3	15	28	277	0
0.602	1	8	61	3	16	28	277	0
0.603	1	6	61	4	1	28	277	0
0.603	1	3	61	4	2	28	277	0
0.603	1	4	61	4	3	28	277	0
0.603	1	9	61	4	4	28	277	0
0.603	1	7	61	4	9	28	277	0
0.603	1	2	61	4	10	28	277	0
0.603	1	10	61	4	11	28	277	0
0.603	1	1	61	4	12	28	277	0
0.604	1	5	61	5	15	28	277	0
0.604	1	8	61	5	16	28	277	0
0.604	1	6	61	5	1	28	277	0
0.604	1	3	61	5	2	28	277	0
0.604	1	4	61	5	3	28	277	0
0.604	1	9	61	5	4	28	277	0
0.604	1	7	61	5	9	28	277	0
0.604	1	2	61	5	10	28	277	0
0.605	1	10	61	6	11	28	277	0
0.605	1	1	61	6	12	28	277	0
0.605	1	5	61	6	15	28	277	0
0.605	1	8	61	6	16	28	277	0
0.605	1	6	61	6	1	28	277	0
0.605	1	3	61	6	2	28	277	0
0.605	1	4	61	6	3	28	277	0
0.605	1	9	61	6	4	28	277	0
0.606	1	7	61	7	9	28	277	0
0.606	1	2	61	7	10	28	277	0
0.606	1	10	61	7	11	28	277	0
0.606	1	1	61	7	12	28	277	0
0.606	1	5	61	7	15	28	277	0
0.606	1	8	61	7	16	28	277	0
0.606	1	6	61	7	1	28	277	0
0.606	1	3	61	7	2	28	277	0
0.607	1	4	61	8	3	28	277	0
0.607	1	9	61	8	4	28	277	0
0.607	1	7	61	8	9	28	277	0
0.607	1	2	61	8	10	28	277	0
0.607	1	10	61	8	11	28	277	0
0.607	1	1	61	8	12	28	277	0
0.607	1	5	61	8	15	28	277	0
0.607	1	8	61	8	16	28	277	0
0.608	1	6	61	9	1	28	277	0
0.608	1	3	61	9	2	28	277	0
0.608	1	4	61	9	3	28	277	0
0.608	1	9	61	9	4	28	277	0
0.608	1	7	61	9	9	28	277	0
0.608	1	2	61	9	10	28	277	0
0.608	1	10	61	9	11	28	277	0
0.608	1	1	61	9	12	28	277	0
0.609	1	5	61	10	15	28	277	0
0.609	1	8	61	10	16	28	277	0
0.609	1	6	61	10	1	28	277	0
0.609	1	3	61	10	2	28	277	0
0.609	1	4	61	10	3	28	277	0
0.609	1	9	61	10	4	28	277	0
0.609	1	7	61	10	9	28	277	0
0.609	1	2	61	10	10	28	277	0
0.61	1	10	62	1	11	28	277	0
0.61	1	1	62	1	12	28	277	0
0.61	1	5	62	1	15	28	277	0
0.61	1	8	62	1	16	28	277	0
0.61	1	6	62	1	1	28	277	0
0.61	1	3	62	1	2	28	277	0
0.61	1	4	62	1	3	28	277	0
0.61	1	9	62	1	4	28	277	0
0.611	1	7	62	2	9	28	277	0
0.611	1	2	62	2	10	28	277	0
0.611	1	10	62	2	11	28	277	0
0.611	1	1	62	2	12	28	277	0
0.611	1	5	62	2	15	28	277	0
0.611	1	8	62	2	16	28	277	0
0.611	1	6	62	2	1	28	277	0
0.611	1	3	62	2	2	28	277	0
0.612	1	4	62	3	3	28	277	0
0.612	1	9	62	3	4	28	277	0
0.612	1	7	62	3	9	28	277	0
0.612	1	2	62	3	10	28	277	0
0.612	1	10	62	3	11	28	277	0
0.612	1	1	62	3	12	28	277	0
0.612	1	5	62	3	15	28	277	0
0.612	1	8	62	3	16	28	277	0
0.613	1	6	62	4	1	28	277	0
0.613	1	3	62	4	2	28	277	0
0.613	1	4	62	4	3	28	277	0
0.613	1	9	62	4	4	28	277	0
0.613	1	7	62	4	9	28	277	0
0.613	1	2	62	4	10	28	277	0
0.613	1	10	62	4	11	28	277	0
0.613	1	1	62	4	12	28	277	0
0.614	1	5	62	5	15	28	277	0
0.614	1	8	62	5	16	28	277	0
0.614	1	6	62	5	1	28	277	0
0.614	1	3	62	5	2	28	277	0
0.614	1	4	62	5	3	28	277	0
0.614	1	9	62	5	4	28	277	0
0.614	1	7	62	5	9	28	277	0
0.614	1	2	62	5	10	28	277	0
0.615	1	10	62	6	11	28	277	0
0.615	1	1	62	6	12	28	277	0
0.615	1	5	62	6	15	28	277	0
0.615	1	8	62	6	16	28	277	0
0.615	1	6	62	6	1	28	277	0
0.615	1	3	62	6	2	28	277	0
0.615	1	4	62	6	3	28	277	0
0.615	1	9	62	6	4	28	277	0
0.616	1	7	62	7	9	28	277	0
0.616	1	2	62	7	10	28	277	0
0.616	1	10	62	7	11	28	277	0
0.616	1	1	62	7	12	28	277	0
0.616	1	5	62	7	15	28	277	0
0.616	1	8	62	7	16	28	277	0
0.616	1	6	62	7	1	28	277	0
0.616	1	3	62	7	2	28	277	0
0.617	1	4	62	8	3	28	277	0
0.617	1	9	62	8	4	28	277	0
0.617	1	7	62	8	9	28	277	0
0.617	1	2	62	8	10	28	277	0
0.617	1	10	62	8	11	28	277	0
0.617	1	1	62	8	12	28	277	0
0.617	1	5	62	8	15	28	277	0
0.617	1	8	62	8	16	28	277	0
0.618	1	6	62	9	1	28	277	0
0.618	1	3	62	9	2	28	277	0
0.618	1	4	62	9	3	28	277	0
0.618	1	9	62	9	4	28	277	0
0.618	1	7	62	9	9	28	277	0
0.618	1	2	62	9	10	28	277	0
0.618	1	10	62	9	11	28	277	0
0.618	1	1	62	9	12	28	277	0
0.619	1	5	62	10	15	28	277	0
0.619	1	8	62	10	16	28	277	0
0.619	1	6	62	10	1	28	277	0
0.619	1	3	62	10	2	28	277	0
0.619	1	4	62	10	3	28	277	0
0.619	1	9	62	10	4	28	277	0
0.619	1	7	62	10	9	28	277	0
0.619	1	2	62	10	10	28	277	0
0.62	1	10	63	1	11	28	277	0
0.62	1	1	63	1	12	28	277	0
0.62	1	5	63	1	15	28	277	0
0.62	1	8	63	1	16	28	277	0
0.62	1	6	63	1	1	28	277	0
0.62	1	3	63	1	2	28	277	0
0.62	1	4	63	1	3	28	277	0
0.62	1	9	63	1	4	28	277	0
0.621	1	7	63	2	9	28	277	0
0.621	1	2	63	2	10	28	277	0
0.621	1	10	63	2	11	28	277	0
0.621	1	1	63	2	12	28	277	0
0.621	1	5	63	2	15	28	277	0
0.621	1	8	63	2	16	28	277	0
0.621	1	6	63	2	1	28	277	0
0.621	1	3	63	2	2	28	277	0
0.622	1	4	63	3	3	28	277	0
0.622	1	9	63	3	4	28	277	0
0.622	1	7	63	3	9	28	277	0
0.622	1	2	63	3	10	28	277	0
0.622	1	10	63	3	11	28	277	0
0.622	1	1	63	3	12	28	277	0
0.622	1	5	63	3	15	28	277	0
0.622	1	8	63	3	16	28	277	0
0.623	1	6	63	4	1	28	277	0
0.623	1	3	63	4	2	28	277	0
0.623	1	4	63	4	3	28	277	0
0.623	1	9	63	4	4	28	277	0
0.623	1	7	63	4	9	28	277	0
0.623	1	2	63	4	10	28	277	0
0.623	1	10	63	4	11	28	277	0
0.623	1	1	63	4	12	28	277	0
0.624	1	5	63	5	15	28	277	0
0.624	1	8	63	5	16	28	277	0
0.624	1	6	63	5	1	28	277	0
0.624	1	3	63	5	2	28	277	0
0.624	1	4	63	5	3	28	277	0
0.624	1	9	63	5	4	28	277	0
0.624	1	7	63	5	9	28	277	0
0.624	1	2	63	5	10	28	277	0
0.625	1	10	63	6	11	28	277	0
0.625	1	1	63	6	12	28	277	0
0.625	1	5	63	6	15	28	277	0
0.625	1	8	63	6	16	28	277	0
0.625	1	6	63	6	1	28	277	0
0.625	1	3	63	6	2	28	277	0
0.625	1	4	63	6	3	28	277	0
0.625	1	9	63	6	4	28	277	0
0.626	1	7	63	7	9	28	277	0
0.626	1	2	63	7	10	28	277	0
0.626	1	10	63	7	11	28	277	0
0.626	1	1	63	7	12	28	277	0
0.626	1	5	63	7	15	28	277	0
0.626	1	8	63	7	16	28	277	0
0.626	1	6	63	7	1	28	277	0
0.626	1	3	63	7	2	28	277	0
0.627	1	4	63	8	3	28	277	0
0.627	1	9	63	8	4	28	277	0
0.627	1	7	63	8	9	28	277	0
0.627	1	2	63	8	10	28	277	0
0.627	1	10	63	8	11	28	277	0
0.627	1	1	63	8	12	28	277	0
0.627	1	5	63	8	15	28	277	0
0.627	1	8	63	8	16	28	277	0
0.628	1	6	63	9	1	28	277	0
0.628	1	3	63	9	2	28	277	0
0.628	1	4	63	9	3	28	277	0
0.628	1	9	63	9	4	28	277	0
0.628	1	7	63	9	9	28	277	0
0.628	1	2	63	9	10	28	277	0
0.628	1	10	63	9	11	28	277	0
0.628	1	1	63	9	12	28	277	0
0.629	1	5	63	10	15	28	277	0
0.629	1	8	63	10	16	28	277	0
0.629	1	6	63	10	1	28	277	0
0.629	1	3	63	10	2	28	277	0
0.629	1	4	63	10	3	28	277	0
0.629	1	9	63	10	4	28	277	0
0.629	1	7	63	10	9	28	277	0
0.629	1	2	63	10	10	28	277	0
0.63	1	10	64	1	11	28	277	0
0.63	1	1	64	1	12	28	277	0
0.63	1	5	64	1	15	28	277	0
0.63	1	8	64	1	16	28	277	0
0.63	1	6	64	1	1	28	277	0
0.63	1	3	64	1	2	28	277	0
0.63	1	4	64	1	3	28	277	0
0.63	1	9	64	1	4	28	277	0
0.631	1	7	64	2	9	28	277	0
0.631	1	2	64	2	10	28	277	0
0.631	1	10	64	2	11	28	277	0
0.631	1	1	64	2	12	28	277	0
0.631	1	5	64	2	15	28	277	0
0.631	1	8	64	2	16	28	277	0
0.631	1	6	64	2	1	28	277	0
0.631	1	3	64	2	2	28	277	0
0.632	1	4	64	3	3	28	277	0
0.632	1	9	64	3	4	28	277	0
0.632	1	7	64	3	9	28	277	0
0.632	1	2	64	3	10	28	277	0
0.632	1	10	64	3	11	28	277	0
0.632	1	1	64	3	12	28	277	0
0.632	1	5	64	3	15	28	277	0
0.632	1	8	64	3	16	28	277	0
0.633	1	6	64	4	1	28	277	0
0.633	1	3	64	4	2	28	277	0
0.633	1	4	64	4	3	28	277	0
0.633	1	9	64	4	4	28	277	0
0.633	1	7	64	4	9	28	277	0
0.633	1	2	64	4	10	28	277	0
0.633	1	10	64	4	11	28	277	0
0.633	1	1	64	4	12	28	277	0
0.634	1	5	64	5	15	28	277	0
0.634	1	8	64	5	16	28	277	0
0.634	1	6	64	5	1	28	277	0
0.634	1	3	64	5	2	28	277	0
0.634	1	4	64	5	3	28	277	0
0.634	1	9	64	5	4	28	277	0
0.634	1	7	64	5	9	28	277	0
0.634	1	2	64	5	10	28	277	0
0.635	1	10	64	6	11	28	277	0
0.635	1	1	64	6	12	28	277	0
0.635	1	5	64	6	15	28	277	0
0.635	1	8	64	6	16	28	277	0
0.635	1	6	64	6	1	28	277	0
0.635	1	3	64	6	2	28	277	0
0.635	1	4	64	6	3	28	277	0
0.635	1	9	64	6	4	28	277	0
0.636	1	7	64	7	9	28	277	0
0.636	1	2	64	7	10	28	277	0
0.636	1	10	64	7	11	28	277	0
0.636	1	1	64	7	12	28	277	0
0.636	1	5	64	7	15	28	277	0
0.636	1	8	64	7	16	28	277	0
0.636	1	6	64	7	1	28	277	0
0.636	1	3	64	7	2	28	277	0
0.637	1	4	64	8	3	28	277	0
0.637	1	9	64	8	4	28	277	0
0.637	1	7	64	8	9	28	277	0
0.637	1	2	64	8	10	28	277	0
0.637	1	10	64	8	11	28	277	0
0.637	1	1	64	8	12	28	277	0
0.637	1	5	64	8	15	28	277	0
0.637	1	8	64	8	16	28	277	0
0.638	1	6	64	9	1	28	277	0
0.638	1	3	64	9	2	28	277	0
0.638	1	4	64	9	3	28	277	0
0.638	1	9	64	9	4	28	277	0
0.638	1	7	64	9	9	28	277	0
0.638	1	2	64	9	10	28	277	0
0.638	1	10	64	9	11	28	277	0
0.638	1	1	64	9	12	28	277	0
0.639	1	5	64	10	15	28	277	0
0.639	1	8	64	10	16	28	277	0
0.639	1	6	64	10	1	28	277	0
0.639	1	3	64	10	2	28	277	0
0.639	1	4	64	10	3	28	277	0
0.639	1	9	64	10	4	28	277	0
0.639	1	7	64	10	9	28	277	0
0.639	1	2	64	10	10	28	277	0
0.64	1	10	65	1	11	28	277	0
0.64	1	1	65	1	12	28	277	0
0.64	1	5	65	1	15	28	277	0
0.64	1	8	65	1	16	28	277	0
0.64	1	6	65	1	1	28	277	0
0.64	1	3	65	1	2	28	277	0
0.64	1	4	65	1	3	28	277	0
0.64	1	9	65	1	4	28	277	0
0.641	1	7	65	2	9	28	277	0
0.641	1	2	65	2	10	28	277	0
0.641	1	10	65	2	11	28	277	0
0.641	1	1	65	2	12	28	277	0
0.641	1	5	65	2	15	28	277	0
0.641	1	8	65	2	16	28	277	0
0.641	1	6	65	2	1	28	277	0
0.641	1	3	65	2	2	28	277	0
0.642	1	4	65	3	3	28	277	0
0.642	1	9	65	3	4	28	277	0
0.642	1	7	65	3	9	28	277	0
0.642	1	2	65	3	10	28	277	0
0.642	1	10	65	3	11	28	277	0
0.642	1	1	65	3	12	28	277	0
0.642	1	5	65	3	15	28	277	0
0.642	1	8	65	3	16	28	277	0
0.643	1	6	65	4	1	28	277	0
0.643	1	3	65	4	2	28	277	0
0.643	1	4	65	4	3	28	277	0
0.643	1	9	65	4	4	28	277	0
0.643	1	7	65	4	9	28	277	0
0.643	1	2	65	4	10	28	277	0
0.643	1	10	65	4	11	28	277	0
0.643	1	1	65	4	12	28	277	0
0.644	1	5	65	5	15	28	277	0
0.644	1	8	65	5	16	28	277	0
0.644	1	6	65	5	1	28	277	0
